"","id","statistic","p.value","r.squared","adj.r.squared","sigma","df","logLik","AIC","BIC","deviance","df.residual","nobs","term","estimate","std.error"
"304","79",-1.82254680385295,0.0686482074016022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.00340829455866917,0.00187007244558212
"305","79",-1.71924669412054,0.0858557316088955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-1.06061496451901e-05,6.1690679304261e-06
"306","79",0.719739820192389,0.471840780196833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",0.00802674698787822,0.0111522897062061
"307","79",1.68512762048887,0.0922525770061727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",0.00024426407265358,0.000144952862729006
"308","79",1.84310116947358,0.0655878758420822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",2.90055932062564e-07,1.57373852757855e-07
"309","79",2.21752430411419,0.026794633476466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",5.58154789426921e-11,2.51701768675712e-11
"310","79",2.56939396757218,0.0103208204899618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",1.35866485134159e-15,5.28788059942943e-16
"311","79",478.48692832821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.3762890935603,0.021685627086646
"312","79",15294.6362472609,0,0.992981766468979,0.992916842939552,0.0688026689530594,10,1378.79892477713,-2733.59784955427,-2673.64865567861,5.11724564272449,1081,1092,NA,NA,NA
"313","80",-4.18603506667756,3.0794754756322e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-4.47126480023174e-18,1.06813840042209e-18
"314","80",-4.15275582711724,3.55497629215758e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-8.42802945873139e-13,2.02950277107479e-13
"315","80",-4.01854718364016,6.27908881296412e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-1.27305045307121e-08,3.16793705509769e-09
"316","80",-3.91463963769882,9.64500854050556e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.00925124294645001,0.00236324254660852
"317","80",-3.87288642947988,0.000114289865137617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-2.95072129000719e-05,7.61892026460343e-06
"318","80",3.24813852251831,0.00119889952073863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",0.0483855938227466,0.0148964071228196
"319","80",3.85215184383029,0.000124266539681606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",0.000691245321040768,0.000179443944336692
"320","80",3.93613122345737,8.83276320587281e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",7.7115750454045e-07,1.95917630983626e-07
"321","80",4.09594711256392,4.53189353952619e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",1.32634676602852e-10,3.23819309570693e-11
"322","80",4.18281423187943,3.12270624357988e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",2.97610801934711e-15,7.11508533337346e-16
"323","80",317.484764286106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.1425786513724,0.0319466626191622
"324","80",11710.7137931523,0,0.991222586087165,0.991137943715778,0.0627154496156797,10,1420.54801953363,-2817.09603906726,-2757.64037268869,4.07875704245524,1037,1048,NA,NA,NA
"325","83",-1.3908601085101,0.164577561692366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",-0.000232981659277662,0.000167509052745235
"326","83",-1.18396498669448,0.236708552102161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",-2.18975332646298e-07,1.84950851678188e-07
"327","83",-1.05047751997247,0.293752665656895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.0130446775487917,0.012417855023812
"328","83",-0.587349204175867,0.557101923078395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-5.40565665369975e-19,9.20348000008726e-19
"329","83",-0.535032584714548,0.592746392972425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",-1.59372166408641e-11,2.97873757527627e-11
"330","83",0.158402328481723,0.87417179270275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",2.89983168156442e-14,1.83067490822839e-13
"331","83",0.220543855782734,0.825492683817594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",1.38454866714269e-16,6.27788365370132e-16
"332","83",0.887501846273912,0.37502238729415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",2.62752742684099e-09,2.96058812482746e-09
"333","83",1.02016090412786,0.307899138974653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",0.00217193415502666,0.00212901136108863
"334","83",1.37800783165866,0.168509438056856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",9.92405593917827e-06,7.20174131901197e-06
"335","83",453.86011345435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.6438716004275,0.0234518770980259
"336","83",8979.96492126014,0,0.98899763367998,0.988887499882983,0.0781832522111103,10,1146.58906988329,-2269.17813976658,-2210.16567244856,6.10650830537977,999,1010,NA,NA,NA
"337","85",-3.50443873109501,0.00047711228162931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-3.59798292731659e-18,1.02669306082927e-18
"338","85",-3.14583171860827,0.00170331889951652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-6.10391460464582e-13,1.94031822126398e-13
"339","85",-2.69647346918395,0.00712133745936695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-8.11158519343872e-09,3.00821991617577e-09
"340","85",-2.26339908406857,0.0238171278390731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-1.6217865323001e-05,7.16526989745378e-06
"341","85",-2.16183461577378,0.0308591298176505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.00472549189326679,0.00218587113870197
"342","85",1.64454384335637,0.100366997349404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",0.0223315456447431,0.0135791731761717
"343","85",2.11344636364707,0.0348009327447172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",0.0003541927013684,0.000167590106595934
"344","85",2.46798622948411,0.0137480484953662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",4.57166114689348e-07,1.85238519254182e-07
"345","85",2.9279900771904,0.0034861700152712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",9.03616554349523e-11,3.08613257056049e-11
"346","85",3.33961199584599,0.000868826888598938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",2.27814067119901e-15,6.82157290736977e-16
"347","85",375.046221022702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.6966782800101,0.0285209600321841
"348","85",17146.3476676274,0,0.993988422409139,0.993930451554839,0.060281351881621,10,1462.03312304088,-2900.06624608176,-2840.61057970319,3.76829351590882,1037,1048,NA,NA,NA
"349","87",-4.15625855479825,3.80102419150626e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-1.14169253311877e-17,2.74692374900672e-18
"350","87",-3.46663595818125,0.000572057271484441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-1.68125682745611e-12,4.84982227074737e-13
"351","87",-2.87331435840447,0.00423329028511327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.0647487022529343,0.0225344999455225
"352","87",-2.39169265247262,0.0171364823647776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-1.6670213989823e-08,6.97004858571135e-09
"353","87",-0.874017410782719,0.382525037323754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-1.3236819982139e-05,1.51448012577746e-05
"354","87",-0.014826038421737,0.988176833183216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",-4.95399299802177e-06,0.000334141384036786
"355","87",0.9772263953965,0.328925900379332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",0.00394991980240405,0.00404197002967916
"356","87",1.68406349758872,0.0927885560771739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",6.92361082826009e-07,4.1112528346903e-07
"357","87",2.98447643084524,0.00297854280193321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",2.21942581811805e-10,7.43656674644766e-11
"358","87",3.851820852685,0.000132360090956201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",6.79959083593137e-15,1.76529259692635e-15
"359","87",271.469961884735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",11.0852604573574,0.0408342064086785
"360","87",5049.89657108281,0,0.990118221696018,0.989922154666177,0.091863822865472,10,504.341955431082,-984.683910862165,-933.7539080542,4.25323682353524,504,515,NA,NA,NA
"361","107",-1.09858147005773,0.272205658559643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-1.32226728703464e-18,1.20361331687595e-18
"362","107",-0.888741305873444,0.374348229261027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.0153758561752592,0.0173007106495945
"363","107",-0.630294063034809,0.528641069150246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",-0.000129544949796559,0.000205530969422132
"364","107",-0.496535730941183,0.619621719112131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-1.1389408767476e-13,2.29377425586017e-13
"365","107",-0.340149843648739,0.733812574512819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",-7.5794399698078e-08,2.22826501653043e-07
"366","107",0.0929720221726574,0.925943746156172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",3.34160728354747e-10,3.59420738137953e-09
"367","107",0.193079201202429,0.846934749195059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",7.07899016094874e-12,3.66636598704744e-11
"368","107",0.524663183893337,0.599929490585323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",4.56028610831839e-06,8.69183554004714e-06
"369","107",0.616683856709471,0.537578629070807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",0.00167853458918194,0.00272187210824415
"370","107",0.80180974321534,0.422846714268714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",6.43766942668576e-16,8.02892392011856e-16
"371","107",273.691091029861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.2783686466096,0.037554633612419
"372","107",8524.96954123001,0,0.987981924733066,0.987866032011109,0.0706155020322366,10,1296.21133633237,-2568.42267266475,-2508.96700628617,5.17105144497361,1037,1048,NA,NA,NA
"373","109",-1.15522638585868,0.248263844924955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",-2.30993182402429e-07,1.99954905142451e-07
"374","109",-1.06537363333125,0.286954871137249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",-3.70072307838411e-11,3.47363869594986e-11
"375","109",-0.770027939311257,0.441458694121632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",-6.10270909428815e-16,7.92530865795161e-16
"376","109",-0.662973198773696,0.507495051940739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",-0.000112375640199603,0.000169502538575412
"377","109",-0.151692515638861,0.8794589655158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.00181858761043657,0.0119886442833221
"378","109",-0.0171362434280032,0.986331221389543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-3.59385763552465e-05,0.00209722606394103
"379","109",0.603275971339047,0.546457035761098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",7.29511074276164e-19,1.20924934679053e-18
"380","109",0.929257161705191,0.352972082509203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",2.06365840126653e-13,2.22076136328044e-13
"381","109",1.0155271684896,0.310091476445179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",7.63686231613092e-06,7.52009651055353e-06
"382","109",1.15351414936531,0.248965206509797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",3.83166007665636e-09,3.32172785116214e-09
"383","109",482.687740645514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.780816028979,0.0223349696318399
"384","109",11023.0263281162,0,0.990680097906429,0.990590224212181,0.0698316666649606,10,1307.90922959,-2591.81845918001,-2532.36279280144,5.05689075096679,1037,1048,NA,NA,NA
"385","112",-1.67007277901788,0.0952067473748673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-1.58368787350106e-18,9.48274765865227e-19
"386","112",-1.13511764741942,0.256588321781855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-2.03426627190431e-13,1.79211932483741e-13
"387","112",-0.80574430068463,0.420575019422132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.0101055626609978,0.0125418977861974
"388","112",-0.560672759888952,0.575141754021127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-1.55780401697316e-09,2.77845497127719e-09
"389","112",-0.147043754111337,0.88312606667486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-9.7313174936554e-07,6.61797405300679e-06
"390","112",-0.0696543458698361,0.944482209245129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.000140625249854649,0.00201890130613584
"391","112",0.0523674640433912,0.958245984120169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",8.10590321386003e-06,0.000154788920218545
"392","112",0.318528001434506,0.750148597817178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",5.44969525047562e-08,1.71089989763306e-07
"393","112",0.843330542378845,0.399238084954211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",2.40384457631355e-11,2.85041802177927e-11
"394","112",1.41456227189338,0.157497055894473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",8.91251760207598e-16,6.30054807707169e-16
"395","112",398.174237176773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.4888316252049,0.0263423161166208
"396","112",18415.3153465698,0,0.994400350231406,0.994346351680118,0.0556766401898004,10,1545.30943257965,-3066.6188651593,-3007.16319878073,3.214584128549,1037,1048,NA,NA,NA
"397","113",-15.143459109513,4.13372625519632e-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-1.23290708836719e-17,8.14151561708043e-19
"398","113",-14.5198713416678,9.25986006872535e-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-2.32903504806196e-12,1.6040328411026e-13
"399","113",-13.6291615381555,3.86917216733727e-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-3.50431908043228e-08,2.57119197730674e-09
"400","113",-12.5125545815515,1.22694195642296e-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-7.78760671896294e-05,6.2238343642832e-06
"401","113",-10.5427233100211,8.44437864511919e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.0194404195066672,0.00184396563724561
"402","113",6.60655561458311,6.1708975720603e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",0.0712740959000656,0.010788389602403
"403","113",11.7612884906915,3.93791477108479e-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",0.00170289902143079,0.000144788474730345
"404","113",13.1016852269452,1.69116084049127e-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",2.09771207040609e-06,1.60110095309868e-07
"405","113",14.1051905634494,1.38892021690043e-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",3.66423685949074e-10,2.59779323292932e-11
"406","113",14.8662100888484,1.30980461455262e-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",8.21689372152028e-15,5.52722830661732e-16
"407","113",526.341404953652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.7553854174443,0.0204342377708085
"408","113",14513.4207503115,0,0.992633943605335,0.992565549395542,0.0692501164753198,10,1366.71599974917,-2709.43199949834,-2649.52684236935,5.16483818649746,1077,1088,NA,NA,NA
"409","131",-1.38455154282633,0.166511689033946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-1.89723859652998e-18,1.37029105659517e-18
"410","131",-0.972645257190131,0.330974901295484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-2.44042158353384e-13,2.50905616975295e-13
"411","131",-0.633077519094155,0.526833953889711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-2.36909273005705e-09,3.74218426433289e-09
"412","131",-0.611708023999082,0.540875935906071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.00142980671580112,0.00233740062203805
"413","131",-0.48809825550801,0.625591822735895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-4.12209068991587e-06,8.44520676605497e-06
"414","131",-0.466284914357167,0.641117469897639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.00617158114222416,0.0132356440283565
"415","131",0.512660968475112,0.608306554099987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",9.73236120756432e-05,0.000189840104982301
"416","131",0.529487096730901,0.596590138540164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",1.19105153521771e-07,2.24944392898593e-07
"417","131",0.786341538872072,0.4318616802782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",3.08153309209847e-11,3.91882272494293e-11
"418","131",1.17627978688788,0.239774992662958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",1.0548421596979e-15,8.96761273513621e-16
"419","131",443.783751756685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.7839452449516,0.0243000001741031
"420","131",6004.22472627495,0,0.984279009970578,0.984115078896236,0.0793011093867195,10,1087.62911202334,-2151.25822404668,-2092.73067118871,6.03083064601591,959,970,NA,NA,NA
"421","136",-2.44536217056776,0.0148397907270322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-4.33260890495798e-18,1.77176573560555e-18
"422","136",-2.11804767695562,0.0346998165525929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-6.6519126343612e-13,3.14058682754599e-13
"423","136",-1.76963674463108,0.0774415874718706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.026737066509166,0.0151087880551101
"424","136",-1.58891335770744,0.11275815464596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-7.20554379941174e-09,4.53488779892205e-09
"425","136",-0.75823967969404,0.448690802381647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-7.52721546425512e-06,9.92722441971443e-06
"426","136",0.212706256505957,0.831649100122523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",4.68413687281585e-05,0.000220216224466565
"427","136",0.388526242309562,0.697804081683996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",0.00104237527907462,0.00268289542780509
"428","136",1.21721888415853,0.224136999388615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",3.26650937042928e-07,2.68358420407471e-07
"429","136",1.8846458413342,0.0600997492843177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",9.09536722299453e-11,4.82603522821861e-11
"430","136",2.3015450584932,0.0218011421015543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",2.625804909023e-15,1.14088790021e-15
"431","136",398.558222980191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",11.0551233069673,0.0277377875290174
"432","136",2271.21741914645,0,0.979894878856696,0.979463438488814,0.0604097349987982,10,667.481319509553,-1310.96263901911,-1260.95244112845,1.70059061450326,466,477,NA,NA,NA
"433","138",-2.03424200954857,0.0421812733778409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)3",-0.000355213656443336,0.000174617206200635
"434","138",-1.96862433555351,0.0492622568353524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",-3.75313040160666e-07,1.90647363939622e-07
"435","138",-1.63198731945621,0.102985763107977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",-0.0236568719986452,0.014495744983195
"436","138",-1.32779352718309,0.184538520202175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",-4.18399531078542e-11,3.15108879892024e-11
"437","138",-0.535802652009747,0.592209845580422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",-3.70974957220384e-16,6.92372379697805e-16
"438","138",0.147943644623388,0.882416004123693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",1.53774549279755e-19,1.03941301210478e-18
"439","138",0.934892338310383,0.350061429784908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",1.84633257026042e-13,1.97491464482131e-13
"440","138",1.5806169952163,0.114270581032742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",0.00363491067447682,0.00229967834426543
"441","138",1.68657206096989,0.0919864459816763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",5.19922773777898e-09,3.08271900033082e-09
"442","138",2.11298355054856,0.0348406226764325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",1.56656042640937e-05,7.41397360146351e-06
"443","138",350.178249617176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Intercept)",10.8861289220881,0.0310873931604521
"444","138",13816.5102245295,0,0.992550399862693,0.992478561867155,0.0610285332787103,10,1449.1231115376,-2874.24622307521,-2814.79055669663,3.86228770349422,1037,1048,NA,NA,NA
"445","141",-12.5625093047842,7.07906433663818e-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)4",-8.01921872599161e-05,6.38345296423989e-06
"446","141",-11.8500384530888,1.54712910395999e-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)6",-3.14005161071613e-08,2.64982398424003e-09
"447","141",-11.6155590720062,1.80497661129938e-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)2",-0.0217747479741157,0.00187461902084363
"448","141",-11.1549164316085,2.01746703462971e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)8",-1.85020444826156e-12,1.65864483127711e-13
"449","141",-10.6391132712865,3.32293574069546e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)10",-8.98083565746624e-18,8.44133851051689e-19
"450","141",6.88697262962621,9.6700908766038e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)1",0.074873578682674,0.0108717694565221
"451","141",10.8775774298261,3.2132404717554e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)9",6.22570308704435e-15,5.72342796657423e-16
"452","141",11.4789874920589,7.42007573250245e-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)7",3.07871383961437e-10,2.68204303014027e-11
"453","141",12.2429958683213,2.32031404663182e-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(logtime, 10, raw = TRUE)5",2.01587007876508e-06,1.64654966843625e-07
